name,brand,model,category,life_target_km,pbg_id
"E*Thirteen e*spec Race Carbon 165mm","ethirteen","e*spec race carbon","cranks",,"ed8a20bc-dc93-4c45-aa4d-2d2d3ac5bb65"
"E*Thirteen e*spec Race Carbon 170mm","ethirteen","e*spec race carbon","cranks",,"519a8125-6723-430a-8863-fbec4f1caa1c"
"E*Thirteen e*spec Race Carbon 27.5"" front","ethirteen","e*spec race carbon","wheel",800,"d046a38d-afd1-4646-8bce-ef5a006ae856"
"E*Thirteen e*spec Race Carbon 27.5"" rear","ethirteen","e*spec race carbon","wheel",800,"d6695361-78ec-415d-9044-d1d09532f75c"
"E*Thirteen e*spec Race Carbon 29"" front","ethirteen","e*spec race carbon","wheel",800,"977f9c59-d1e4-4a39-b64c-a91101b08b19"
"E*Thirteen e*spec Race Carbon 29"" rear","ethirteen","e*spec race carbon","wheel",800,"1affaf10-b3ad-4a60-828a-429b91568bdf"
"Electric Bike 1000Wh","generic","electric bike","battery",,"8f9981de-a094-46ec-b1c4-6db62bf3181e"
"Electric Bike 250Wh","generic","electric bike","battery",,"ee584a0a-a53b-42ff-b0b2-5a92671cdb15"
"Electric Bike 750Wh","generic","electric bike","battery",,"d3e051ce-b5ed-4715-867e-5223cadffccd"
"Electronic Shifter","generic","electronic shifter","battery",1000,"099cdbf3-8a6d-46d8-bf58-38fa8ed19d12"
"Flat","generic","flat","pedals",800,"d91e7735-ad62-4c6f-ab45-6bf4959cf8d3"
"Fox 32 100mm 29"" Performance 2022","fox","32","fork",,"e489a953-36b2-40ea-b65a-6eeaf387f4df"
"Fox 32 Float 100mm 26"" Factory 2016","fox","32 float","fork",,"8389fe65-6e9e-469d-a3dc-a408dbcaa558"
"Fox 32 Float 100mm 26"" Performance 2016","fox","32 float","fork",,"f0e727e1-ff63-4f24-89b6-36949f908e98"
"Fox 32 Float 100mm 26"" Performance 2018","fox","32 float","fork",,"85042828-34bf-4a88-be8b-37464c2f337f"
"Fox 32 Float 100mm 27.5"" Factory 2016","fox","32 float","fork",,"7563947c-ed02-418d-8860-f6e9db008566"
"Fox 32 Float 100mm 27.5"" Performance 2016","fox","32 float","fork",,"333ac314-4841-4e9b-a009-377b270e079b"
"Fox 32 Float 100mm 27.5"" Performance 2018","fox","32 float","fork",,"c601a987-8362-471b-9c00-d4354822b031"
"Fox 32 Float 100mm 29"" Factory 2016","fox","32 float","fork",,"8e3c8c9d-b5e9-4390-a09e-768b5db7b3fc"
"Fox 32 Float 100mm 29"" Performance 2016","fox","32 float","fork",,"ec256b9a-0416-46e5-a6e8-694215abe798"
"Fox 32 Float 100mm 29"" Performance 2018","fox","32 float","fork",,"08d03ddb-9b08-4747-80ab-8eb45d8f7cf2"
"Fox 32 Float 120mm 26"" Factory 2016","fox","32 float","fork",,"c8e58da6-bf03-48eb-9a48-ecdeea09eb3c"
"Fox 32 Float 120mm 26"" Performance 2016","fox","32 float","fork",,"7ce49c36-ed07-4aa0-9506-63c155ff82db"
"Fox 32 Float 120mm 26"" Performance 2018","fox","32 float","fork",,"b8460145-0621-44d1-a892-b92154a0896e"
"Fox 32 Float 120mm 27.5"" Factory 2016","fox","32 float","fork",,"40938609-6695-4098-8264-162634131180"
"Fox 32 Float 120mm 27.5"" Factory 2018","fox","32 float","fork",,"756fa64d-f227-419d-b24f-35997457007f"
"Fox 32 Float 120mm 27.5"" Performance 2016","fox","32 float","fork",,"f7f0643c-6ec3-4bfb-8429-2d7cca0a07f7"
"Fox 32 Float 120mm 29"" Factory 2016","fox","32 float","fork",,"58073d27-0b93-406a-b6cf-8c4e831f4558"
"Fox 32 Float 120mm 29"" Factory 2018","fox","32 float","fork",,"011f09a3-c5b3-4929-bcb7-baf98598c598"
"Fox 32 Float 120mm 29"" Performance 2016","fox","32 float","fork",,"c8ecbc8d-8055-46c6-bcb4-d30a1e2ce463"
"Fox 32 Float 120mm 29"" Performance 2018","fox","32 float","fork",,"745b0a6d-2741-469a-b5f3-aaf6a09d1d64"
"Fox 32 Float 140mm 26"" Factory 2016","fox","32 float","fork",,"8ff3d83e-33cb-4b87-8a24-e14a8e01ff0b"
"Fox 32 Float 140mm 26"" Performance 2016","fox","32 float","fork",,"8eeb2400-af70-413e-b602-98b486321b7a"
"Fox 32 Float 140mm 26"" Performance 2018","fox","32 float","fork",,"a3c9e5b9-e459-4e27-9338-a325e3e0dfb0"
"Fox 32 Float 150mm 26"" Factory 2016","fox","32 float","fork",,"a8d6181b-f12d-44e6-a798-bd2573fb5378"
"Fox 32 Float 150mm 26"" Performance 2016","fox","32 float","fork",,"01010426-133c-4d95-89ca-e3daf01728c7"
"Fox 32 SC 100mm 27.5"" Factory 2020","fox","32 sc","fork",,"8d9d4ccb-f350-4b07-af51-fc3c79344b8c"
"Fox 32 SC 100mm 27.5"" Performance 2020","fox","32 sc","fork",,"1c9a79b8-f8b9-4427-8052-2c367e4d5e46"
"Fox 32 SC 100mm 27.5"" Performance 2025","fox","32 sc","fork",,"600cd5f2-2fcf-4a24-b312-554ef9938c5e"
"Fox 32 SC 100mm 29"" Factory 2020","fox","32 sc","fork",,"6abb4334-0c09-4ae8-8b32-7e86cd91ef85"
"Fox 32 SC 100mm 29"" Factory 2025","fox","32 sc","fork",,"e2e0957f-5c96-4fa6-ac61-35d5bb769515"
"Fox 32 SC 100mm 29"" Performance 2020","fox","32 sc","fork",,"09455760-5ff1-46db-954b-a066af2b0584"
"Fox 32 SC 100mm 29"" Performance 2025","fox","32 sc","fork",,"a01dbf63-8c12-41f0-ab05-81764ec79588"
"Fox 32 SC AX Float 40mm 27.5"" Performance Elite 2018","fox","32 sc ax float","fork",,"bbf9770b-45bc-48ec-a918-75903df4c41d"
"Fox 32 SC AX Float 40mm 700"" Performance Elite 2018","fox","32 sc ax float","fork",,"dc604600-875c-40ea-8095-12c32b9561fd"
"Fox 32 SC Float 100mm 27.5"" Factory 2016","fox","32 sc float","fork",,"b3d738e3-6a42-452c-b3ea-d49f0a07b28a"
"Fox 32 SC Float 100mm 27.5"" Factory 2018","fox","32 sc float","fork",,"bdf7d59a-e28c-41c9-bf0c-ce836b4b93e6"
"Fox 32 SC Float 100mm 27.5"" Performance 2016","fox","32 sc float","fork",,"f65193ec-4442-4f64-8124-c36d8a13f9e5"
"Fox 32 SC Float 100mm 27.5"" Performance 2018","fox","32 sc float","fork",,"315f1cfc-0018-4e7d-aec6-23f7838a7d60"
"Fox 32 SC Float 100mm 29"" Factory 2016","fox","32 sc float","fork",,"4f3da51e-66a7-4bc1-93bb-8e7d3021d09a"
"Fox 32 SC Float 100mm 29"" Factory 2018","fox","32 sc float","fork",,"fd020150-5bc9-401b-85c9-909219e395e3"
"Fox 32 SC Float 100mm 29"" Performance 2016","fox","32 sc float","fork",,"6ef47376-f98a-444e-a0aa-0bce55f05355"
"Fox 32 SC Float 100mm 29"" Performance 2018","fox","32 sc float","fork",,"e99fae07-5f54-4159-8e87-39b23b8a5ae5"
"Fox 32 TC 40mm 700"" Factory 2022","fox","32 tc","fork",,"90295062-c417-459a-aaba-31fda3378a43"
"Fox 32 TC 40mm 700"" Factory 2025","fox","32 tc","fork",,"85ec5f2c-0a8c-439a-bc12-bff5544b096f"
"Fox 32 TC 40mm 700"" Performance 2022","fox","32 tc","fork",,"be7266dc-e420-4de8-860a-731f3b9f032c"
"Fox 32 TC 40mm 700"" Performance 2025","fox","32 tc","fork",,"11d4e38a-ff37-46b2-a54a-f9e3521f85cf"
"Fox 32 TC 40mm 700"" Performance Elite 2022","fox","32 tc","fork",,"67fd6d64-875f-4727-97a4-8e893aadeb78"
"Fox 32 TC 50mm 700"" Factory 2022","fox","32 tc","fork",,"3c128d07-0340-4391-8f62-96743f81c87d"
"Fox 32 TC 50mm 700"" Factory 2025","fox","32 tc","fork",,"3ed4df06-dc02-46f0-b32e-f8e26ebb6d99"
"Fox 34 130mm 29"" Factory 2022","fox","34","fork",,"54102a5d-a5a3-430a-b944-aea95ce42a20"
"Fox 34 130mm 29"" Factory 2025","fox","34","fork",,"a961b017-c458-4f4d-b42a-95334f941ba6"
"Fox 34 130mm 29"" Performance Elite 2022","fox","34","fork",,"2de418dc-7c05-495d-a790-141aed834e3a"
"Fox 34 130mm 29"" Performance Elite 2025","fox","34","fork",,"fa94ae6c-b266-4b2f-98c7-76046aec224a"
"Fox 34 130mm 29"" Rhythm 2022","fox","34","fork",,"b2157360-5963-4de9-91a7-db80fc289f84"
"Fox 34 140mm 29"" Factory 2022","fox","34","fork",,"e3a1fa45-9cc1-4807-8f48-e6048de83167"
"Fox 34 140mm 29"" Factory 2025","fox","34","fork",,"4b210192-5430-4299-9634-20b5190f1327"
"Fox 34 140mm 29"" Performance 2022","fox","34","fork",,"27e2ab4f-e6dd-4b1b-9b17-ab0e13859063"
"Fox 34 140mm 29"" Performance 2025","fox","34","fork",,"aa253b23-5f13-4ef1-9810-12a6690817d2"
"Fox 34 140mm 29"" Rhythm 2022","fox","34","fork",,"f46706b1-8137-408e-9a8c-6d152dbe951d"
"Fox 34 150mm 29"" Rhythm 2022","fox","34","fork",,"23ff624d-48ee-4659-b91a-46f91ce356fc"
"Fox 34 E-Bike Float 120mm 27.5"" Performance 2018","fox","34 e-bike float","fork",,"a0894d4f-0ee5-40ce-b456-a01ef1a31872"
"Fox 34 E-Bike Float 120mm 29"" Performance 2018","fox","34 e-bike float","fork",,"5a537519-b761-49dc-9c59-1cbec976f0a5"
"Fox 34 Float 120mm 27.5+"" Factory 2016","fox","34 float","fork",,"24a49ee0-2c89-47fd-a3c2-429a1ce956e7"
"Fox 34 Float 120mm 29"" Factory 2016","fox","34 float","fork",,"0f68fe38-8631-4464-90c1-e69b560c1651"
"Fox 34 Float 120mm 29"" Factory 2018","fox","34 float","fork",,"c9dbd0f1-9e27-43cc-823d-5654d10f7bd4"
"Fox 34 Float 130mm 27.5"" Factory 2021","fox","34 float","fork",,"5f014776-39ca-41b5-9cb6-1d2e2dd3375f"
"Fox 34 Float 130mm 27.5"" Performance Elite 2018","fox","34 float","fork",,"03a9df6b-b875-40ec-903b-7db32246fe4d"
"Fox 34 Float 130mm 29"" Factory 2016","fox","34 float","fork",,"05524c47-6834-4282-b0fb-3dec9257119b"
"Fox 34 Float 130mm 29"" Factory 2018","fox","34 float","fork",,"0c2f407c-ebe2-4030-8f1d-07bc5f8764a4"
"Fox 34 Float 130mm 29"" Factory 2021","fox","34 float","fork",,"e9e7b2c9-0d15-40a9-894e-d534f2462f0c"
"Fox 34 Float 130mm 29"" Performance Elite 2018","fox","34 float","fork",,"37959976-0cfb-4af4-862c-33acc7e2eaef"
"Fox 34 Float 140mm 27.5"" Factory 2016","fox","34 float","fork",,"4fe79619-5f55-417e-abe7-e17c12d09293"
"Fox 34 Float 140mm 27.5"" Factory 2018","fox","34 float","fork",,"89a7adaa-ab46-4122-85dc-29394e51cf0c"
"Fox 34 Float 140mm 27.5"" Factory 2021","fox","34 float","fork",,"9ae9aaa1-95fe-4b6d-9c86-46795e1cf685"
"Fox 34 Float 140mm 27.5"" Performance 2016","fox","34 float","fork",,"40910577-1ee6-437c-a80b-09745835312b"
"Fox 34 Float 140mm 27.5"" Performance 2018","fox","34 float","fork",,"5ef5af18-f9c8-4782-8a4c-20682967de38"
"Fox 34 Float 140mm 27.5"" Performance Elite 2018","fox","34 float","fork",,"dfbf736e-5006-488e-86d9-f39550240189"
"Fox 34 Float 140mm 27.5+"" Factory 2016","fox","34 float","fork",,"81544e5e-9bd1-4705-9083-50ad3fc15b64"
"Fox 34 Float 140mm 29"" Factory 2016","fox","34 float","fork",,"f5f27d3c-fdaf-42f8-a113-e0bf6cd2bd1b"
"Fox 34 Float 140mm 29"" Factory 2018","fox","34 float","fork",,"a36c7f7f-a762-4ea7-af14-90e55524bb42"
"Fox 34 Float 140mm 29"" Factory 2021","fox","34 float","fork",,"5ec3109f-a805-43bd-87cc-37c1bbc80f5a"
"Fox 34 Float 140mm 29"" Performance 2016","fox","34 float","fork",,"ece19347-58be-4005-9190-d3684d4647cd"
"Fox 34 Float 140mm 29"" Performance 2018","fox","34 float","fork",,"fa00b50a-e4ac-4b6f-9cec-6665ebb871a1"
"Fox 34 Float 140mm 29"" Performance Elite 2018","fox","34 float","fork",,"d210165a-b8a4-4f5d-9aca-2d3be8408f94"
"Fox 34 Float 150mm 27.5"" Factory 2016","fox","34 float","fork",,"c5695c19-1708-4016-b7f2-084a842c27c0"
"Fox 34 Float 150mm 27.5"" Factory 2018","fox","34 float","fork",,"7d926895-ea48-4d43-bc9f-c3ffd00a5722"
"Fox 34 Float 150mm 27.5"" Performance 2016","fox","34 float","fork",,"222ccb0f-0df6-4eb2-9364-7bafce75c4bd"
"Fox 34 Float 150mm 27.5"" Performance 2018","fox","34 float","fork",,"384c3a20-a886-4e08-aa81-89daf2b7019f"
"Fox 34 Float 150mm 27.5"" Performance Elite 2018","fox","34 float","fork",,"d89726b2-074d-4f90-b492-8594c293f65a"
"Fox 34 SC 100mm 29"" Factory 2022","fox","34 sc","fork",,"587c0341-b1de-4c14-94a6-2ce055982a0f"
"Fox 34 SC 100mm 29"" Factory 2025","fox","34 sc","fork",,"87827fd8-2e41-4324-bb41-205f05098e14"
"Fox 34 SC 120mm 29"" Factory 2022","fox","34 sc","fork",,"049d5432-b98c-4687-80ea-466fd4591fc5"
"Fox 34 SC 120mm 29"" Factory 2025","fox","34 sc","fork",,"ad719a04-5f2c-4c0a-935b-07ec020cdabc"
"Fox 34 SC 120mm 29"" Performance 2022","fox","34 sc","fork",,"9c5ec536-3483-43ff-9ac3-322d6f4af80e"
"Fox 34 SC 120mm 29"" Performance 2025","fox","34 sc","fork",,"9eeefd88-8d33-4fff-b83e-d60c14a42c5a"
"Fox 34 SC Float 120mm 27.5"" Factory 2018","fox","34 sc float","fork",,"5436be77-62b0-4ff7-904b-2d09539a29ff"
"Fox 34 SC Float 120mm 29"" Factory 2018","fox","34 sc float","fork",,"f5d87c0f-fe89-4575-9c95-3de0999d24bd"
"Fox 34 SC Float 120mm 29"" Performance 2018","fox","34 sc float","fork",,"f8d59661-dd95-47d5-8928-8d375b2b2202"
"Fox 36 130mm 29"" Rhythm 2023","fox","36","fork",,"e2c31fe2-3b15-49ba-8735-f88f69aea468"
"Fox 36 140mm 29"" Rhythm 2023","fox","36","fork",,"41647310-3337-4ed5-b7ee-a07844c0e82b"
"Fox 36 150mm 27.5"" Factory 2023","fox","36","fork",,"e51487cd-48f6-4f1f-b28c-775bc3403e8d"
"Fox 36 150mm 27.5"" Factory 2025","fox","36","fork",,"407132f3-8718-4478-a3e1-c3d3f805013e"
"Fox 36 150mm 29"" Factory 2023","fox","36","fork",,"96a2bb3c-b155-46b2-9881-e44ee42f0611"
"Fox 36 150mm 29"" Factory 2025","fox","36","fork",,"0d5952c6-d036-45e3-85e7-c3f22f9245eb"
"Fox 36 150mm 29"" Rhythm 2023","fox","36","fork",,"1abcba7b-b7f8-4983-a337-523c91e6bb6d"
"Fox 36 160mm 27.5"" Factory 2023","fox","36","fork",,"43cb21e1-cdb2-4fdb-8f80-b7556523400a"
"Fox 36 160mm 27.5"" Factory 2025","fox","36","fork",,"00911c4c-3251-4474-9721-ff74b7aab561"
"Fox 36 160mm 27.5"" Performance Elite 2023","fox","36","fork",,"c36f46ec-6c73-4a86-a0ab-425ac2a72be8"
"Fox 36 160mm 29"" Factory 2023","fox","36","fork",,"e64f30ef-7ca9-438f-bf24-0a1baed10c57"
"Fox 36 160mm 29"" Factory 2025","fox","36","fork",,"79ade531-5ba9-4bc3-a207-f5bac1b046d0"
"Fox 36 160mm 29"" Performance 2025","fox","36","fork",,"aeeb9a66-9610-4625-8ddc-c7f5a9639401"
"Fox 36 160mm 29"" Performance Elite 2023","fox","36","fork",,"0ae9031e-2b72-4303-ade2-27caa1d39f87"
"Fox 36 160mm 29"" Performance Elite 2025","fox","36","fork",,"5aba91fd-1993-4c8a-9adf-985df929fe3e"
"Fox 36 831 Float 100mm 26"" Factory 2020","fox","36 831 float","fork",,"9366ded4-171b-47e2-aa9a-34188e6e4e7f"
"Fox 36 E-Bike 150mm 27.5"" Rhythm 2023","fox","36 e-bike","fork",,"020971e9-c3f1-4792-9a75-fb10312c1b7c"
"Fox 36 E-Bike 150mm 29"" Rhythm 2023","fox","36 e-bike","fork",,"e81d5398-bfa3-4dc1-b7b0-224a4a562ab6"
"Fox 36 E-Bike 160mm 27.5"" Rhythm 2023","fox","36 e-bike","fork",,"da328583-6751-4729-b2fc-97b917fb011e"
"Fox 36 E-Bike 160mm 29"" Factory 2025","fox","36 e-bike","fork",,"f15c8aa2-625a-44de-96c1-3531a70aed5a"
"Fox 36 E-Bike 160mm 29"" Rhythm 2023","fox","36 e-bike","fork",,"d51904de-ff04-4dab-9682-e768df9594e2"
"Fox 36 E-Bike 170mm 27.5"" Rhythm 2023","fox","36 e-bike","fork",,"bc2a8259-f852-41e7-b49c-257e8203a752"
"Fox 36 E-Bike 170mm 29"" Rhythm 2023","fox","36 e-bike","fork",,"c04d3099-c0bc-43b3-9eb3-a38b06d00dd1"
"Fox 36 E-Bike Float 140mm 27.5"" Factory 2021","fox","36 e-bike float","fork",,"841ce768-6d0f-4b70-84fd-398c1b0b9f46"
"Fox 36 E-Bike Float 160mm 27.5"" Factory 2021","fox","36 e-bike float","fork",,"4cda30da-37cb-4a09-a447-0f7df82e9a4b"
"Fox 36 E-Bike Float 160mm 29"" Factory 2018","fox","36 e-bike float","fork",,"1101fd07-41c8-42d9-a8ba-bff838441220"
"Fox 36 E-Bike Float 160mm 29"" Factory 2021","fox","36 e-bike float","fork",,"b8ed77ee-fb18-4f01-ab09-7ad8045b12a7"
"Fox 36 E-Bike Float 160mm 29"" Performance 2018","fox","36 e-bike float","fork",,"49acc3b4-e3d1-4a84-bac7-c072492590f1"
"Fox 36 E-Bike Float 160mm 29"" Performance 2021","fox","36 e-bike float","fork",,"4a77cafc-6122-4b54-9ba7-8d07671f7041"
"Fox 36 Float 140mm 26"" Factory 2016","fox","36 float","fork",,"f3adecd8-234e-456a-b8df-b807cfd85ee0"
"Fox 36 Float 140mm 27.5"" Factory 2016","fox","36 float","fork",,"5283389f-a70b-4dd5-9dd8-6d2064b32945"
"Fox 36 Float 150mm 26"" Factory 2016","fox","36 float","fork",,"88c9a95b-3472-466e-9cbf-b5162bc8dbc3"
"Fox 36 Float 150mm 27.5"" Factory 2016","fox","36 float","fork",,"8505be72-1b24-4d25-81d3-e204df3854b0"
"Fox 36 Float 150mm 27.5"" Factory 2018","fox","36 float","fork",,"4f354152-65b0-4fe3-9bb3-eb695cfd6977"
"Fox 36 Float 150mm 27.5"" Factory 2021","fox","36 float","fork",,"b242413d-5b78-4276-a5bf-7a207f615882"
"Fox 36 Float 150mm 29"" Factory 2016","fox","36 float","fork",,"802baf3b-ce44-4380-ac6d-5632190a390f"
"Fox 36 Float 150mm 29"" Factory 2018","fox","36 float","fork",,"33f49da3-11c0-4bfe-beed-c391384889ab"
"Fox 36 Float 150mm 29"" Factory 2021","fox","36 float","fork",,"cc7dd38f-e5ee-4284-bcc3-259f24c892c8"
"Fox 36 Float 160mm 26"" Factory 2016","fox","36 float","fork",,"eac02eae-3a8e-4619-ad0e-90f2e5650dd7"
"Fox 36 Float 160mm 26"" Factory 2018","fox","36 float","fork",,"56fdddb3-dd88-4d8d-9734-0405081cc583"
"Fox 36 Float 160mm 27.5"" Factory 2016","fox","36 float","fork",,"dcb4ce47-d97e-4f26-86df-52bbcb7b79dc"
"Fox 36 Float 160mm 27.5"" Factory 2018","fox","36 float","fork",,"c9c8824b-be70-4d3b-a206-9eed64c7bb57"
"Fox 36 Float 160mm 27.5"" Factory 2021","fox","36 float","fork",,"6841c0ec-1c0f-4d73-a3a5-95aa6917b725"
"Fox 36 Float 160mm 27.5"" Performance Elite 2016","fox","36 float","fork",,"55d537ab-723e-437b-a2eb-23200c43220c"
"Fox 36 Float 160mm 27.5"" Performance Elite 2018","fox","36 float","fork",,"58a43c99-de24-43d3-8d07-f8929c47594e"
"Fox 36 Float 160mm 27.5"" Performance Elite 2021","fox","36 float","fork",,"dd5ae463-30d6-42d2-9d06-e8e996ed4df2"
"Fox 36 Float 160mm 29"" Factory 2016","fox","36 float","fork",,"051e3c85-dbf6-4542-bff3-1f2b3e4dab61"
"Fox 36 Float 160mm 29"" Factory 2018","fox","36 float","fork",,"b3101c1d-869f-4a9c-8968-31a83934a2e5"
"Fox 36 Float 160mm 29"" Factory 2021","fox","36 float","fork",,"f921be6f-1eb2-4e0b-ab33-2d8628d4c5ae"
"Fox 36 Float 160mm 29"" Performance Elite 2016","fox","36 float","fork",,"852840f1-c6fc-49dc-91f0-c5883e3a80b7"
"Fox 36 Float 160mm 29"" Performance Elite 2018","fox","36 float","fork",,"e842ac49-e4fa-4dd6-9ab0-9bb5bf55ed04"
"Fox 36 Float 160mm 29"" Performance Elite 2021","fox","36 float","fork",,"3c423d2a-793b-4714-973f-08f26b0c588f"
"Fox 36 Float 170mm 27.5"" Factory 2016","fox","36 float","fork",,"1f8eabfe-c891-479a-910d-b51521beeda5"
"Fox 36 Float 170mm 27.5"" Factory 2018","fox","36 float","fork",,"5120ea41-6f5f-4cac-af9a-eea20fdd18d4"
"Fox 36 Float 170mm 27.5"" Performance Elite 2016","fox","36 float","fork",,"1cf99dea-a533-43ef-b196-a1a54e546740"
"Fox 36 Float 170mm 27.5"" Performance Elite 2018","fox","36 float","fork",,"1e55b30b-7c66-41cb-afb9-84b32852b723"
"Fox 36 Float 170mm 29"" Factory 2018","fox","36 float","fork",,"613882b7-57b7-4883-b760-05bea97e57e8"
"Fox 36 Float 180mm 26"" Factory 2016","fox","36 float","fork",,"0251333b-10f2-469c-8c0d-9ae59d596fcb"
"Fox 36 Float 180mm 26"" Factory 2018","fox","36 float","fork",,"3b006b44-55cc-4e35-a1d5-25a68839430b"
"Fox 36 Float 180mm 27.5"" Factory 2018","fox","36 float","fork",,"032eaf59-0244-462e-9aa9-5c87f81ea875"
"Fox 38 160mm 27.5"" Factory 2025","fox","38","fork",,"73962b6d-5f9d-49e3-a1f8-24b6162e9cd3"
"Fox 38 160mm 29"" Factory 2025","fox","38","fork",,"8b42628c-838a-468f-a4ec-a7b9257399ec"
"Fox 38 170mm 27.5"" Factory 2025","fox","38","fork",,"47546b83-43b6-461d-8e9f-a90ecf1169a9"
"Fox 38 170mm 29"" Factory 2025","fox","38","fork",,"cdc64cb4-a3dc-4fbf-a10c-7286494c8b61"
"Fox 38 170mm 29"" Performance Elite 2025","fox","38","fork",,"999e3f59-4d9b-4f50-a2d2-ba0b1dbb5728"
"Fox 38 180mm 27.5"" Factory 2025","fox","38","fork",,"a8f46c87-e0ea-46b8-829e-67451bf2ae79"
"Fox 38 180mm 29"" Factory 2025","fox","38","fork",,"e704d11a-5bda-4cd8-bf19-311aecff1e01"
"Fox 38 E-Bike Float 180mm 27.5"" Factory 2021","fox","38 e-bike float","fork",,"ad5f455b-75ea-4dcc-9420-0fd8399807b5"
"Fox 38 E-Bike Float 180mm 29"" Factory 2021","fox","38 e-bike float","fork",,"0331832f-a2ae-4553-a4b5-43d2165c8962"
"Fox 38 Float 160mm 27.5"" Factory 2021","fox","38 float","fork",,"85355e36-66a3-47b8-9cc3-541170c07d08"
"Fox 38 Float 160mm 29"" Factory 2021","fox","38 float","fork",,"11d29e6e-f057-4ca4-b68b-88550481caa2"
"Fox 38 Float 170mm 27.5"" Factory 2021","fox","38 float","fork",,"5a5c09fc-d1a9-4def-a7a5-6e2c2285bb73"
"Fox 38 Float 170mm 27.5"" Performance 2021","fox","38 float","fork",,"24a3b049-af52-4ccf-aa93-10a5abb44d89"
"Fox 38 Float 170mm 27.5"" Performance Elite 2021","fox","38 float","fork",,"e104ff25-22db-468d-886f-774223769863"
"Fox 38 Float 170mm 29"" Factory 2021","fox","38 float","fork",,"aa56b2b5-6d77-4291-bf40-17fc1c7c54cf"
"Fox 38 Float 170mm 29"" Performance 2021","fox","38 float","fork",,"76417675-182e-476d-a69f-dcc75e5e7434"
"Fox 38 Float 170mm 29"" Performance Elite 2021","fox","38 float","fork",,"3eab24d7-1a09-45d4-9754-6c552f9612f8"
"Fox 38 Float 180mm 27.5"" Factory 2021","fox","38 float","fork",,"fb4bd96b-2839-4005-927b-dce231583d63"
"Fox 38 Float 180mm 29"" Factory 2021","fox","38 float","fork",,"8609875a-c22a-4b9f-9b66-4ca8406ca223"
"Fox 40 203mm 27.5"" Performance Elite 2025","fox","40","fork",,"4c1e7a6f-683a-402b-b191-14eca9744310"
"Fox 40 203mm 29"" Performance Elite 2025","fox","40","fork",,"e168a83b-efba-4851-90b4-5b74b336209b"
"Fox 40 Float 203mm 26"" Factory 2016","fox","40 float","fork",,"8fbdba2f-537b-4cce-879f-a8f01e61b985"
"Fox 40 Float 203mm 26"" Factory 2018","fox","40 float","fork",,"6aa395ae-da1c-4ff3-86f5-94c022adbc61"
"Fox 40 Float 203mm 26"" Performance Elite 2016","fox","40 float","fork",,"94354401-e367-4827-b679-6c60afbd555e"
"Fox 40 Float 203mm 27.5"" Factory 2016","fox","40 float","fork",,"c71d34ca-3435-4522-b400-fb2b973aef59"
"Fox 40 Float 203mm 27.5"" Factory 2018","fox","40 float","fork",,"096e49d4-f6c5-4c52-9782-6e9d2d91009b"
"Fox 40 Float 203mm 27.5"" Factory 2021","fox","40 float","fork",,"58a8c2e4-c39b-49df-b006-881f516a90f4"
"Fox 40 Float 203mm 27.5"" Performance Elite 2016","fox","40 float","fork",,"1277b3aa-0660-476f-9172-7cbb98a80a90"
"Fox 40 Float 203mm 29"" Factory 2018","fox","40 float","fork",,"f18c58f4-8920-4abb-aff1-cfe191816ce3"
"Fox 40 Float 203mm 29"" Factory 2021","fox","40 float","fork",,"7e21c022-8404-4187-a17d-0eec0a4662b7"
"Fox AWL 100mm 29"" 2022","fox","awl","fork",,"121332bc-5f3e-43bc-9b04-3f9c48bb56ce"
"Fox AWL 120mm 27.5"" 2022","fox","awl","fork",,"cd842d4a-a1a8-474e-b9c9-b4fe83693da3"
"Fox AWL 140mm 29"" 2022","fox","awl","fork",,"445a9f2c-ce87-48bb-920d-db07b37ce96c"
"Fox AWL HD 140mm 29"" 2024","fox","awl hd","fork",,"282eb658-b37d-4244-8507-f2835c2dec9b"
"Fox AWL HD 150mm 29"" 2024","fox","awl hd","fork",,"8fb9ba53-36da-4d65-8464-3653cf7eb1d8"
"Fox DHX Factory 2021","fox","dhx","shock",,"785ef600-23a5-4b50-a2cc-b45eea9b58d0"
"Fox DHX2 Factory 2016","fox","dhx2","shock",,"b51d6c13-003d-446a-bd58-43801960335c"
"Fox DHX2 Factory 2018","fox","dhx2","shock",,"0caee0f0-b388-4dc0-b122-a00255d757aa"
"Fox DHX2 Factory 2021","fox","dhx2","shock",,"fa5e08e9-ac4c-4840-8512-553074c17556"
"Fox DPX2 Factory 2018","fox","dpx2","shock",,"524b6420-2754-4b1d-9791-68601bb850be"
"Fox DPX2 Factory 2021","fox","dpx2","shock",,"a01f32d3-5823-4e53-9eaf-481bbf7e2433"
"Fox Float DPS Factory 2016","fox","float dps","shock",,"c4fb5893-b932-4d42-89c3-b5089304629c"
"Fox Float DPS Factory 2018","fox","float dps","shock",,"6879e379-a001-40c6-9ac2-712b9daf5033"
"Fox Float DPS Factory 2024","fox","float dps","shock",,"873090ad-2d32-4bee-a4c2-c347e50a468e"
"Fox Float DPS Performance 2016","fox","float dps","shock",,"aafd5386-1155-4327-a9f7-aeb7c2289bfd"
"Fox Float DPS Performance 2018","fox","float dps","shock",,"3b3284ca-ad5e-4e39-b786-cbeafc450cd2"
"Fox Float DPS Performance 2024","fox","float dps","shock",,"fb82940f-6cd9-4a17-9489-4ec32a212f2c"
